0	0	0	0	0	0
0	0	64	14	10	59
0	0	128	27	21	118
0	0	192	41	31	177
0	0	256	54	41	235
0	0	320	68	52	293
0	0	384	81	62	352
0	0	448	95	72	411
0	0	512	108	83	469
0	0	576	123	94	532
0	0	640	136	104	590
0	0	704	149	114	646
0	0	768	162	124	701
0	0	832	175	134	758
0	0	896	188	143	814
0	0	960	201	153	870
0	0	1023	213	163	925
0	64	0	32	60	18
0	64	64	34	61	61
0	64	128	41	63	119
0	64	192	50	67	177
0	64	256	62	72	235
0	64	320	73	77	294
0	64	384	86	84	352
0	64	448	99	92	411
0	64	512	112	99	469
0	64	576	126	109	532
0	64	640	139	117	589
0	64	704	151	126	645
0	64	768	164	135	701
0	64	832	177	144	758
0	64	896	190	153	814
0	64	960	202	162	870
0	64	1023	215	172	924
0	128	0	64	120	37
0	128	64	66	122	68
0	128	128	69	124	122
0	128	192	75	125	180
0	128	256	82	128	237
0	128	320	91	130	294
0	128	384	101	134	353
0	128	448	112	139	412
0	128	512	123	144	469
0	128	576	136	150	532
0	128	640	148	156	590
0	128	704	160	162	646
0	128	768	171	168	701
0	128	832	184	176	759
0	128	896	196	183	814
0	128	960	208	191	870
0	128	1023	220	199	925
0	192	0	96	181	56
0	192	64	98	184	79
0	192	128	100	185	128
0	192	192	104	186	184
0	192	256	109	187	239
0	192	320	116	189	297
0	192	384	123	192	355
0	192	448	132	195	413
0	192	512	142	198	471
0	192	576	153	202	534
0	192	640	163	207	591
0	192	704	174	211	647
0	192	768	184	216	702
0	192	832	196	221	759
0	192	896	207	226	815
0	192	960	219	232	872
0	192	1023	230	239	926
0	256	0	128	241	74
0	256	64	130	244	93
0	256	128	132	245	136
0	256	192	134	246	189
0	256	256	138	247	243
0	256	320	143	248	300
0	256	384	150	251	358
0	256	448	156	253	415
0	256	512	164	255	472
0	256	576	173	258	535
0	256	640	182	261	593
0	256	704	192	265	648
0	256	768	201	268	703
0	256	832	212	272	761
0	256	896	222	276	816
0	256	960	233	280	871
0	256	1023	243	285	926
0	320	0	160	302	93
0	320	64	162	305	108
0	320	128	164	307	147
0	320	192	166	307	196
0	320	256	169	308	249
0	320	320	173	310	304
