0	0	0	0	0	0
64	0	0	63	0	0
128	0	0	130	0	0
192	0	0	197	23	0
256	0	0	262	32	0
320	0	0	325	38	0
384	0	0	384	44	0
448	0	0	446	53	0
512	0	0	509	60	0
576	0	0	570	66	0
640	0	0	634	75	0
704	0	0	697	82	0
768	0	0	760	89	0
832	0	0	824	95	0
896	0	0	887	103	0
960	0	0	950	109	0
1023	0	0	1012	117	0
0	64	0	0	63	0
64	64	0	63	63	0
128	64	0	130	66	0
192	64	0	197	66	0
256	64	0	262	69	0
320	64	0	325	72	0
384	64	0	384	77	0
448	64	0	446	82	0
512	64	0	508	85	0
576	64	0	570	91	0
640	64	0	634	95	0
704	64	0	697	101	0
768	64	0	760	106	0
832	64	0	824	113	0
896	64	0	887	117	0
960	64	0	950	125	0
1023	64	0	1012	130	0
0	128	0	0	128	0
64	128	0	63	129	0
128	128	0	130	129	0
192	128	0	197	130	0
256	128	0	262	132	0
320	128	0	325	134	0
384	128	0	384	137	0
448	128	0	446	138	0
512	128	0	508	141	0
576	128	0	570	143	0
640	128	0	633	147	0
704	128	0	697	149	0
768	128	0	759	152	0
832	128	0	824	157	0
896	128	0	887	161	0
960	128	0	950	164	0
1023	128	0	1012	169	0
0	192	0	0	192	0
64	192	0	63	192	0
128	192	0	130	193	0
192	192	0	196	194	0
256	192	0	262	196	0
320	192	0	325	198	0
384	192	0	384	199	0
448	192	0	446	200	0
512	192	0	508	202	0
576	192	0	570	203	0
640	192	0	633	205	0
704	192	0	696	207	0
768	192	0	759	209	0
832	192	0	824	211	0
896	192	0	887	215	0
960	192	0	950	216	0
1023	192	0	1012	220	0
0	256	0	0	256	0
64	256	0	63	256	0
128	256	0	130	257	0
192	256	0	196	258	0
256	256	0	262	260	0
320	256	0	324	262	0
384	256	0	383	263	0
448	256	0	445	264	0
512	256	0	508	265	0
576	256	0	570	266	0
640	256	0	633	267	0
704	256	0	696	268	0
768	256	0	759	269	0
832	256	0	824	271	0
896	256	0	886	274	0
960	256	0	950	274	0
1023	256	0	1011	277	0
0	320	0	0	317	0
64	320	0	63	317	0
128	320	0	130	318	0
192	320	0	196	319	0
256	320	0	262	322	0
320	320	0	324	323	0
384	320	0	383	325	0
448	320	0	445	326	0
512	320	0	508	327	0
576	320	0	569	327	0
640	320	0	632	328	0
704	320	0	695	328	0
768	320	0	759	329	0
832	320	0	823	330	0
896	320	0	885	332	0
960	320	0	950	332	0
1023	320	0	1011	335	0
0	384	0	0	374	0
64	384	0	63	374	0
128	384	0	130	375	0
192	384	0	196	377	0
256	384	0	261	379	0
320	384	0	324	382	0
384	384	0	384	383	0
448	384	0	445	384	0
512	384	0	507	385	0
576	384	0	569	386	0
640	384	0	631	387	0
704	384	0	695	387	0
768	384	0	758	387	0
832	384	0	823	388	0
896	384	0	885	388	0
960	384	0	949	388	0
1023	384	0	1011	390	0
0	448	0	0	436	0
64	448	0	63	436	0
128	448	0	130	437	0
192	448	0	195	439	0
256	448	0	261	441	0
320	448	0	324	443	0
384	448	0	384	445	0
448	448	0	446	446	0
512	448	0	508	447	0
576	448	0	569	448	0
640	448	0	632	450	0
704	448	0	695	450	0
768	448	0	758	450	0
832	448	0	823	450	0
896	448	0	885	450	0
960	448	0	949	450	0
1023	448	0	1011	451	0
0	512	0	0	498	0
64	512	0	63	498	0
128	512	0	130	500	0
192	512	0	195	501	0
256	512	0	260	504	0
320	512	0	323	506	0
384	512	0	384	507	0
448	512	0	447	508	0
512	512	0	508	509	0
576	512	0	570	511	0
640	512	0	633	512	0
704	512	0	695	513	0
768	512	0	758	514	0
832	512	0	823	513	0
896	512	0	884	513	0
960	512	0	949	512	0
1023	512	0	1010	512	0
0	576	0	0	560	0
64	576	0	63	560	0
128	576	0	129	561	0
192	576	0	193	563	0
256	576	0	259	566	0
320	576	0	322	568	0
384	576	0	383	569	0
448	576	0	446	570	0
512	576	0	509	571	0
576	576	0	571	573	0
640	576	0	633	575	0
704	576	0	696	575	0
768	576	0	758	576	0
832	576	0	823	576	0
896	576	0	884	576	0
960	576	0	949	575	0
1023	576	0	1010	575	0
0	640	0	0	623	0
64	640	0	63	623	0
128	640	0	129	624	0
192	640	0	193	626	0
256	640	0	257	629	0
320	640	0	321	631	0
384	640	0	382	632	0
448	640	0	446	633	0
512	640	0	509	634	0
576	640	0	571	635	0
640	640	0	634	637	0
704	640	0	697	638	0
768	640	0	759	640	0
832	640	0	824	639	0
896	640	0	885	639	0
960	640	0	949	638	0
1023	640	0	1010	637	0
0	704	0	0	686	0
64	704	0	63	686	0
128	704	0	128	687	0
192	704	0	192	688	0
256	704	0	255	691	0
320	704	0	319	693	0
384	704	0	381	694	0
448	704	0	445	695	0
512	704	0	509	697	0
576	704	0	571	698	0
640	704	0	635	699	0
704	704	0	697	699	0
768	704	0	760	702	0
832	704	0	824	701	0
896	704	0	886	703	0
960	704	0	949	700	0
1023	704	0	1011	700	0
0	768	0	0	748	0
64	768	0	63	748	0
128	768	0	126	749	0
192	768	0	190	751	0
256	768	0	254	754	0
320	768	0	317	757	0
384	768	0	379	758	0
448	768	0	444	758	0
512	768	0	508	759	0
576	768	0	571	760	0
640	768	0	635	762	0
704	768	0	698	762	0
768	768	0	761	764	0
832	768	0	825	763	0
896	768	0	887	764	0
960	768	0	951	763	0
1023	768	0	1012	763	0
0	832	0	0	813	0
64	832	0	63	813	0
128	832	0	126	814	0
192	832	0	189	816	0
256	832	0	252	819	0
320	832	0	315	821	0
384	832	0	378	821	0
448	832	0	443	822	0
512	832	0	507	823	0
576	832	0	570	824	0
640	832	0	635	825	0
704	832	0	698	825	0
768	832	0	762	827	0
832	832	0	826	827	0
896	832	0	888	828	0
960	832	0	951	826	0
1023	832	0	1012	826	0
0	896	0	0	875	0
64	896	0	63	875	0
128	896	0	125	876	0
192	896	0	188	878	0
256	896	0	250	881	0
320	896	0	313	883	0
384	896	0	376	884	0
448	896	0	441	885	0
512	896	0	506	886	0
576	896	0	570	887	0
640	896	0	635	888	0
704	896	0	699	888	0
768	896	0	763	889	0
832	896	0	827	889	0
896	896	0	890	890	0
960	896	0	953	888	0
1023	896	0	1015	889	0
0	960	0	0	937	0
64	960	0	60	937	0
128	960	0	123	938	0
192	960	0	186	940	0
256	960	0	247	943	0
320	960	0	311	945	0
384	960	0	374	946	0
448	960	0	439	947	0
512	960	0	504	947	0
576	960	0	568	948	0
640	960	0	634	950	0
704	960	0	698	950	0
768	960	0	762	951	0
832	960	0	827	951	0
896	960	0	890	951	0
960	960	0	953	951	0
1023	960	0	1016	951	0
0	1023	0	0	1001	0
64	1023	0	60	1001	0
128	1023	0	122	1002	0
192	1023	0	184	1004	0
256	1023	0	245	1007	0
320	1023	0	308	1009	0
384	1023	0	372	1010	0
448	1023	0	437	1010	0
512	1023	0	502	1011	0
576	1023	0	567	1012	0
640	1023	0	632	1013	0
704	1023	0	697	1014	0
768	1023	0	761	1014	0
832	1023	0	827	1014	0
896	1023	0	890	1014	0
960	1023	0	953	1012	0
1023	1023	0	1015	1011	0
0	0	64	0	0	60
64	0	64	66	0	60
128	0	64	130	0	60
192	0	64	197	23	60
256	0	64	262	32	60
320	0	64	325	38	60
384	0	64	384	44	60
448	0	64	446	53	60
512	0	64	509	60	60
576	0	64	570	66	60
640	0	64	634	75	60
704	0	64	697	82	60
768	0	64	760	89	60
832	0	64	824	95	60
896	0	64	887	103	60
960	0	64	950	109	60
1023	0	64	1012	117	60
0	64	64	0	63	57
64	64	64	66	63	57
128	64	64	130	66	57
192	64	64	197	66	60
256	64	64	262	69	60
320	64	64	325	72	60
384	64	64	384	77	60
448	64	64	446	82	60
512	64	64	508	85	60
576	64	64	570	91	60
640	64	64	633	95	60
704	64	64	697	101	60
768	64	64	760	106	60
832	64	64	824	113	60
896	64	64	887	117	60
960	64	64	950	123	60
1023	64	64	1012	130	60
0	128	64	0	128	57
64	128	64	66	129	57
128	128	64	130	129	57
192	128	64	197	130	60
256	128	64	262	132	60
320	128	64	325	134	60
384	128	64	384	137	60
448	128	64	446	138	60
512	128	64	508	141	60
576	128	64	570	143	60
640	128	64	633	147	60
704	128	64	697	149	60
768	128	64	759	152	60
832	128	64	824	157	60
896	128	64	887	161	60
960	128	64	950	164	60
1023	128	64	1012	169	60
0	192	64	0	192	57
64	192	64	66	192	57
128	192	64	130	193	57
192	192	64	197	194	60
256	192	64	262	196	60
320	192	64	325	198	60
384	192	64	384	199	60
448	192	64	446	200	60
512	192	64	508	202	60
576	192	64	570	203	60
640	192	64	633	205	60
704	192	64	696	207	60
768	192	64	759	209	60
832	192	64	824	211	60
896	192	64	886	215	60
960	192	64	950	216	60
1023	192	64	1012	220	60
0	256	64	0	256	57
64	256	64	66	256	57
128	256	64	130	257	57
192	256	64	196	258	60
256	256	64	262	260	60
320	256	64	324	262	60
384	256	64	383	263	60
448	256	64	445	264	60
512	256	64	508	265	60
576	256	64	570	266	60
640	256	64	633	267	60
704	256	64	696	268	60
768	256	64	759	269	60
832	256	64	824	271	60
896	256	64	886	274	60
960	256	64	950	274	60
1023	256	64	1011	277	60
0	320	64	0	317	60
64	320	64	66	317	60
128	320	64	130	318	60
192	320	64	196	319	60
256	320	64	262	322	60
320	320	64	324	323	60
384	320	64	383	325	60
448	320	64	445	326	60
512	320	64	507	327	60
576	320	64	569	327	60
640	320	64	632	328	60
704	320	64	695	329	60
768	320	64	759	329	60
832	320	64	823	330	60
896	320	64	885	332	60
960	320	64	950	332	60
1023	320	64	1011	335	60
0	384	64	0	374	60
64	384	64	63	374	60
128	384	64	130	375	60
192	384	64	196	377	60
256	384	64	261	379	60
320	384	64	324	382	60
384	384	64	384	383	60
448	384	64	445	384	60
512	384	64	507	385	60
576	384	64	569	386	60
640	384	64	631	387	60
704	384	64	695	387	60
768	384	64	758	387	60
832	384	64	823	388	60
896	384	64	885	388	60
960	384	64	949	388	60
1023	384	64	1011	390	60
0	448	64	0	436	60
64	448	64	63	436	60
128	448	64	130	437	60
192	448	64	196	439	60
256	448	64	261	441	60
320	448	64	324	443	60
384	448	64	384	445	60
448	448	64	446	446	60
512	448	64	508	447	60
576	448	64	569	448	60
640	448	64	632	450	60
704	448	64	695	450	60
768	448	64	758	450	60
832	448	64	823	450	60
896	448	64	885	450	60
960	448	64	949	450	60
1023	448	64	1011	451	60
0	512	64	0	498	60
64	512	64	63	499	60
128	512	64	130	500	60
192	512	64	195	501	60
256	512	64	260	504	60
320	512	64	323	506	60
384	512	64	384	507	60
448	512	64	447	508	60
512	512	64	508	509	60
576	512	64	570	511	60
640	512	64	633	512	60
704	512	64	695	513	60
768	512	64	758	514	60
832	512	64	823	514	60
896	512	64	884	514	60
960	512	64	949	512	60
1023	512	64	1010	512	60
0	576	64	0	560	60
64	576	64	63	561	60
128	576	64	129	561	60
192	576	64	194	563	60
256	576	64	259	566	60
320	576	64	322	568	60
384	576	64	383	569	60
448	576	64	446	570	60
512	576	64	509	572	60
576	576	64	571	573	60
640	576	64	633	575	60
704	576	64	696	575	60
768	576	64	758	577	60
832	576	64	823	576	60
896	576	64	884	576	60
960	576	64	948	575	60
1023	576	64	1010	575	60
0	640	64	0	623	60
64	640	64	63	623	60
128	640	64	129	624	60
192	640	64	193	626	60
256	640	64	258	629	60
320	640	64	321	631	60
384	640	64	382	632	60
448	640	64	446	633	60
512	640	64	509	634	60
576	640	64	571	635	60
640	640	64	634	637	60
704	640	64	697	638	60
768	640	64	759	640	60
832	640	64	824	639	60
