0	0	0	0	0	0
64	0	0	57	0	0
128	0	0	119	0	0
192	0	0	178	0	0
256	0	0	238	23	0
320	0	0	297	23	0
384	0	0	357	23	0
448	0	0	417	32	0
512	0	0	474	32	0
576	0	0	531	32	0
640	0	0	591	38	0
704	0	0	646	44	0
768	0	0	703	48	0
832	0	0	761	53	0
896	0	0	820	57	0
960	0	0	878	60	0
1023	0	0	934	66	0
0	64	0	0	60	0
64	64	0	57	60	0
128	64	0	119	66	0
192	64	0	178	66	0
256	64	0	238	63	0
320	64	0	297	63	0
384	64	0	357	66	0
448	64	0	417	66	0
512	64	0	473	66	0
576	64	0	531	69	0
640	64	0	590	72	0
704	64	0	646	72	0
768	64	0	702	75	0
832	64	0	761	77	0
896	64	0	820	80	0
960	64	0	878	85	0
1023	64	0	934	87	0
0	128	0	0	126	0
64	128	0	57	126	0
128	128	0	119	126	0
192	128	0	178	126	0
256	128	0	237	126	0
320	128	0	297	126	0
384	128	0	357	128	0
448	128	0	417	128	0
512	128	0	473	128	0
576	128	0	530	129	0
640	128	0	590	130	0
704	128	0	646	130	0
768	128	0	702	132	0
832	128	0	760	132	0
896	128	0	820	134	0
960	128	0	877	136	0
1023	128	0	934	137	0
0	192	0	0	189	0
64	192	0	57	189	0
128	192	0	119	189	0
192	192	0	178	188	0
256	192	0	237	189	0
320	192	0	296	188	0
384	192	0	357	188	0
448	192	0	417	189	0
512	192	0	473	189	0
576	192	0	530	190	0
640	192	0	590	191	0
704	192	0	646	191	0
768	192	0	702	191	0
832	192	0	760	192	0
896	192	0	820	193	0
960	192	0	877	193	0
1023	192	0	934	194	0
0	256	0	0	252	0
64	256	0	60	252	0
128	256	0	119	252	0
192	256	0	178	252	0
256	256	0	236	252	0
320	256	0	296	251	0
384	256	0	356	251	0
448	256	0	416	251	0
512	256	0	472	252	0
576	256	0	529	252	0
640	256	0	589	252	0
704	256	0	645	252	0
768	256	0	701	253	0
832	256	0	760	253	0
896	256	0	819	253	0
960	256	0	877	253	0
1023	256	0	934	254	0
0	320	0	23	316	0
64	320	0	60	316	0
128	320	0	119	316	0
192	320	0	178	315	0
256	320	0	236	315	0
320	320	0	295	314	0
384	320	0	355	314	0
448	320	0	415	314	0
512	320	0	471	314	0
576	320	0	528	314	0
640	320	0	589	314	0
704	320	0	644	314	0
768	320	0	701	314	0
832	320	0	759	315	0
896	320	0	819	315	0
960	320	0	877	316	0
1023	320	0	934	315	0
0	384	0	23	379	23
64	384	0	63	379	23
128	384	0	119	378	23
192	384	0	178	378	0
256	384	0	237	378	0
320	384	0	296	376	0
384	384	0	356	377	0
448	384	0	415	376	0
512	384	0	471	376	0
576	384	0	528	376	0
640	384	0	589	377	0
704	384	0	644	377	0
768	384	0	701	377	0
832	384	0	759	377	0
896	384	0	819	377	0
960	384	0	877	378	0
1023	384	0	934	377	0
0	448	0	32	440	23
64	448	0	63	440	23
128	448	0	120	440	23
192	448	0	179	439	23
256	448	0	237	439	23
320	448	0	296	438	0
384	448	0	356	438	0
448	448	0	415	438	0
512	448	0	471	438	0
576	448	0	528	438	0
640	448	0	589	438	0
704	448	0	644	438	0
768	448	0	700	438	0
832	448	0	759	438	0
896	448	0	819	438	0
960	448	0	877	438	0
1023	448	0	934	438	0
0	512	0	32	500	23
64	512	0	66	500	23
128	512	0	120	500	23
192	512	0	179	499	23
256	512	0	237	498	23
320	512	0	296	498	23
384	512	0	356	497	0
448	512	0	415	497	0
512	512	0	471	497	0
576	512	0	528	497	0
640	512	0	589	497	0
704	512	0	644	497	0
768	512	0	701	497	0
832	512	0	759	497	0
896	512	0	819	497	0
960	512	0	877	497	0
1023	512	0	934	497	0
0	576	0	32	561	23
64	576	0	66	561	23
128	576	0	122	561	23
192	576	0	179	560	23
256	576	0	238	560	23
320	576	0	296	559	23
384	576	0	356	559	23
448	576	0	415	559	0
512	576	0	471	558	0
576	576	0	528	558	0
640	576	0	589	558	0
704	576	0	645	559	0
768	576	0	701	559	0
832	576	0	759	559	0
896	576	0	819	558	0
960	576	0	876	558	0
1023	576	0	934	558	23
0	640	0	38	624	32
64	640	0	69	624	32
128	640	0	123	624	32
192	640	0	179	624	32
256	640	0	238	623	32
320	640	0	296	622	23
384	640	0	356	622	23
448	640	0	415	622	23
512	640	0	471	622	0
576	640	0	528	622	0
640	640	0	589	622	0
704	640	0	644	622	0
768	640	0	700	622	0
832	640	0	759	622	0
896	640	0	819	621	0
960	640	0	877	621	23
1023	640	0	934	621	23
0	704	0	44	682	32
64	704	0	69	682	32
128	704	0	125	681	32
192	704	0	179	681	32
256	704	0	238	680	32
320	704	0	296	680	32
384	704	0	356	680	32
448	704	0	415	680	23
512	704	0	471	680	23
576	704	0	528	679	0
640	704	0	588	679	0
704	704	0	644	679	0
768	704	0	700	679	0
832	704	0	759	680	0
896	704	0	819	679	23
960	704	0	876	679	23
1023	704	0	933	679	32
0	768	0	44	742	38
64	768	0	72	742	38
128	768	0	123	742	38
192	768	0	180	742	38
256	768	0	238	742	32
320	768	0	296	741	32
384	768	0	356	741	32
448	768	0	415	741	32
512	768	0	471	741	32
576	768	0	528	740	23
640	768	0	588	740	0
704	768	0	644	740	0
768	768	0	700	741	0
832	768	0	759	740	0
896	768	0	819	740	0
960	768	0	876	740	23
1023	768	0	933	740	32
0	832	0	53	806	44
64	832	0	77	806	44
128	832	0	128	806	44
192	832	0	182	805	44
256	832	0	239	805	44
320	832	0	297	805	44
384	832	0	356	804	38
448	832	0	415	804	32
512	832	0	471	804	32
576	832	0	528	804	32
640	832	0	588	804	32
704	832	0	644	805	23
768	832	0	700	804	23
832	832	0	759	805	23
896	832	0	819	804	23
960	832	0	876	804	32
1023	832	0	933	804	32
0	896	0	53	866	44
64	896	0	77	866	44
128	896	0	126	866	44
192	896	0	181	866	44
256	896	0	238	866	44
320	896	0	296	865	44
384	896	0	356	865	44
448	896	0	415	865	44
512	896	0	470	865	38
576	896	0	527	865	38
640	896	0	588	865	38
704	896	0	643	865	32
768	896	0	700	865	32
832	896	0	758	865	32
896	896	0	818	865	32
960	896	0	876	865	32
1023	896	0	933	865	32
0	960	0	60	927	48
64	960	0	80	927	48
128	960	0	128	927	48
192	960	0	182	927	48
256	960	0	239	927	48
320	960	0	296	927	48
384	960	0	356	927	44
448	960	0	415	926	44
512	960	0	470	927	48
576	960	0	527	926	44
640	960	0	587	926	44
704	960	0	643	926	44
768	960	0	700	926	44
832	960	0	758	926	38
896	960	0	818	926	38
960	960	0	876	927	38
1023	960	0	933	927	38
0	1023	0	57	987	53
64	1023	0	80	987	53
128	1023	0	128	987	53
192	1023	0	182	987	53
256	1023	0	238	987	53
320	1023	0	295	987	57
384	1023	0	355	987	53
448	1023	0	414	987	53
512	1023	0	469	987	53
576	1023	0	526	987	53
640	1023	0	587	987	53
704	1023	0	642	987	48
768	1023	0	699	987	53
832	1023	0	757	987	48
896	1023	0	817	987	44
960	1023	0	875	987	44
1023	1023	0	932	987	44
0	0	64	0	0	63
64	0	64	60	0	63
128	0	64	119	0	63
192	0	64	179	0	63
256	0	64	238	23	63
320	0	64	297	23	63
384	0	64	357	23	60
448	0	64	417	32	60
512	0	64	473	32	60
576	0	64	531	32	57
640	0	64	591	38	57
704	0	64	646	44	53
768	0	64	703	48	53
832	0	64	761	53	48
896	0	64	820	57	44
960	0	64	878	60	44
1023	0	64	934	66	38
0	64	64	0	60	63
64	64	64	60	60	63
128	64	64	119	60	63
192	64	64	179	63	63
256	64	64	238	63	63
320	64	64	297	63	63
384	64	64	357	66	60
448	64	64	417	66	60
512	64	64	473	66	60
576	64	64	530	69	57
640	64	64	591	72	57
704	64	64	646	72	53
768	64	64	702	75	53
832	64	64	761	77	48
896	64	64	820	80	44
960	64	64	878	85	44
1023	64	64	934	87	38
0	128	64	0	126	63
64	128	64	60	126	63
128	128	64	119	126	63
192	128	64	179	126	63
256	128	64	237	126	63
320	128	64	297	126	63
384	128	64	357	128	63
448	128	64	417	128	60
512	128	64	473	128	60
576	128	64	530	129	57
640	128	64	590	130	57
704	128	64	646	130	53
768	128	64	702	130	53
832	128	64	760	132	48
896	128	64	820	134	48
960	128	64	877	136	44
1023	128	64	934	137	38
0	192	64	0	189	63
64	192	64	60	189	63
128	192	64	119	189	63
192	192	64	179	188	63
256	192	64	237	189	63
320	192	64	296	188	63
384	192	64	357	188	63
448	192	64	417	189	60
512	192	64	473	189	60
576	192	64	530	190	60
640	192	64	590	191	57
704	192	64	646	191	57
768	192	64	702	191	53
832	192	64	760	192	48
896	192	64	820	193	48
960	192	64	877	193	44
1023	192	64	934	194	38
0	256	64	23	252	63
64	256	64	60	252	63
128	256	64	119	252	63
192	256	64	178	252	63
256	256	64	237	252	63
320	256	64	296	251	63
384	256	64	356	251	63
448	256	64	416	251	60
512	256	64	472	251	60
576	256	64	529	252	60
640	256	64	589	252	57
704	256	64	645	252	57
768	256	64	701	253	53
832	256	64	760	253	48
896	256	64	819	253	48
960	256	64	877	253	44
1023	256	64	934	254	38
0	320	64	23	316	66
64	320	64	60	316	66
128	320	64	119	316	66
192	320	64	178	315	63
256	320	64	237	315	63
320	320	64	295	314	63
384	320	64	356	314	63
448	320	64	415	314	63
512	320	64	471	314	60
576	320	64	528	314	60
640	320	64	589	314	57
704	320	64	644	314	57
768	320	64	701	314	53
832	320	64	759	315	53
896	320	64	819	315	48
960	320	64	876	316	44
1023	320	64	934	315	38
0	384	64	23	379	66
64	384	64	63	379	66
128	384	64	120	378	66
192	384	64	178	378	66
256	384	64	237	378	63
320	384	64	296	376	63
384	384	64	356	377	63
448	384	64	415	376	63
512	384	64	471	376	60
576	384	64	528	376	60
640	384	64	589	376	60
704	384	64	645	377	57
768	384	64	700	377	53
832	384	64	759	377	53
896	384	64	819	377	48
960	384	64	877	378	44
1023	384	64	934	377	38
0	448	64	32	440	66
64	448	64	66	440	66
128	448	64	120	440	66
192	448	64	179	439	66
256	448	64	237	439	66
320	448	64	296	438	66
384	448	64	356	438	63
448	448	64	415	438	63
512	448	64	471	438	63
576	448	64	528	438	60
640	448	64	589	438	60
704	448	64	644	438	57
768	448	64	700	438	57
832	448	64	759	438	53
896	448	64	819	438	48
960	448	64	877	438	48
1023	448	64	934	438	48
0	512	64	32	500	66
64	512	64	66	500	66
128	512	64	120	500	66
192	512	64	179	499	66
256	512	64	238	498	66
320	512	64	296	497	66
384	512	64	356	497	66
448	512	64	415	497	63
512	512	64	471	497	63
576	512	64	528	497	63
640	512	64	588	497	60
704	512	64	644	497	60
768	512	64	701	497	57
832	512	64	759	497	53
896	512	64	819	497	53
960	512	64	877	497	48
1023	512	64	934	497	48
0	576	64	32	561	69
64	576	64	66	561	69
128	576	64	122	561	69
192	576	64	179	560	66
256	576	64	237	559	66
320	576	64	296	559	66
384	576	64	356	558	66
448	576	64	415	558	66
512	576	64	471	558	63
576	576	64	528	558	63
640	576	64	589	558	60
704	576	64	645	559	60
768	576	64	700	558	57
832	576	64	759	559	57
896	576	64	819	558	53
960	576	64	876	558	53
1023	576	64	934	558	48
0	640	64	44	624	69
64	640	64	69	624	69
128	640	64	123	624	69
192	640	64	180	623	69
256	640	64	238	623	69
320	640	64	296	622	69
384	640	64	356	622	66
448	640	64	415	622	66
512	640	64	471	622	66
576	640	64	528	621	63
640	640	64	588	622	63
704	640	64	644	622	60
768	640	64	700	622	60
832	640	64	759	622	57
896	640	64	819	621	57
960	640	64	876	621	57
1023	640	64	934	621	57
0	704	64	44	681	72
64	704	64	69	681	72
128	704	64	123	681	72
192	704	64	179	681	72
256	704	64	238	680	69
320	704	64	296	680	69
384	704	64	356	680	69
448	704	64	415	680	66
512	704	64	471	680	66
576	704	64	528	679	66
640	704	64	588	679	63
704	704	64	644	679	63
768	704	64	700	679	60
832	704	64	759	679	60
896	704	64	819	679	60
960	704	64	876	679	60
1023	704	64	933	679	57
0	768	64	48	742	72
64	768	64	72	742	72
128	768	64	123	742	72
192	768	64	180	742	72
256	768	64	238	741	72
320	768	64	296	741	72
384	768	64	356	741	72
448	768	64	415	741	69
512	768	64	471	740	69
576	768	64	528	740	66
640	768	64	588	740	66
704	768	64	644	740	66
768	768	64	700	740	66
832	768	64	759	740	63
896	768	64	819	740	60
960	768	64	876	740	60
1023	768	64	933	740	60
0	832	64	53	806	72
64	832	64	77	806	72
128	832	64	128	806	72
192	832	64	182	805	72
256	832	64	239	805	72
320	832	64	297	805	72
384	832	64	356	804	72
448	832	64	415	804	72
512	832	64	471	804	72
576	832	64	528	804	69
640	832	64	588	804	66
704	832	64	644	804	69
768	832	64	700	804	66
832	832	64	759	804	66
896	832	64	819	804	66
960	832	64	876	804	63
1023	832	64	933	804	66
0	896	64	53	866	77
64	896	64	77	866	77
128	896	64	126	866	77
192	896	64	181	866	77
256	896	64	238	866	77
320	896	64	296	865	77
384	896	64	356	865	72
448	896	64	415	865	72
512	896	64	470	865	72
576	896	64	527	865	72
640	896	64	588	865	72
704	896	64	643	865	72
768	896	64	700	865	72
832	896	64	758	865	69
896	896	64	818	865	66
960	896	64	876	865	66
1023	896	64	933	865	66
0	960	64	60	927	77
64	960	64	80	927	77
128	960	64	128	927	77
192	960	64	182	927	77
256	960	64	239	927	77
320	960	64	296	926	77
384	960	64	356	926	77
448	960	64	415	926	77
512	960	64	470	926	77
576	960	64	527	926	77
